stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code,zone_id
1379353,43450010,"Diepenheim, Gemeentehuis",52.199413,6.555811,0,stoparea:157423,null,0,null,null
671717,43450020,"Diepenheim, Gemeentehuis",52.199515,6.556326,0,stoparea:157423,null,0,null,null
1379282,43450090,"Diepenheim, Lindelaan",52.200306,6.560019,0,stoparea:194850,null,0,null,null
673065,43450100,"Diepenheim, Lindelaan",52.200202,6.559562,0,stoparea:194850,null,0,null,null
675808,43450130,"Diepenheim, Roesink",52.176802,6.532454,0,stoparea:157422,null,0,null,null
672703,43450140,"Diepenheim, Roesink",52.177006,6.532708,0,stoparea:157422,null,0,null,null
675604,43450110,"Diepenheim, Schipbeekbrug",52.179708,6.535877,0,stoparea:159364,null,0,null,null
1379224,43450120,"Diepenheim, Schipbeekbrug",52.179769,6.535981,0,stoparea:159364,null,0,null,null
674449,43450030,"Diepenheim, Warmelo",52.196025,6.54933,0,stoparea:159365,null,0,null,null
672234,43450040,"Diepenheim, Warmelo",52.196344,6.549851,0,stoparea:159365,null,0,null,null
1237583,47540350,"Diepenveen, Baerselmansweg",52.296497,6.144484,0,stoparea:219951,null,0,null,null
867596,47540500,"Diepenveen, Baerselmansweg",52.297141,6.144906,0,stoparea:219951,null,0,null,null
868011,47540210,"Diepenveen, Centrum",52.290173,6.145256,0,stoparea:219454,null,1,null,null
1236898,47540220,"Diepenveen, Centrum",52.290101,6.145284,0,stoparea:219454,null,1,null,null
1237751,47540450,"Diepenveen, Molenveldsweg",52.299782,6.143807,0,stoparea:219952,null,0,null,null
866769,47540600,"Diepenveen, Molenveldsweg",52.300142,6.143696,0,stoparea:219952,null,0,null,null
868932,47540550,"Diepenveen, Randerstraat",52.303272,6.141917,0,stoparea:219450,null,0,null,null
868014,47540700,"Diepenveen, Randerstraat",52.303606,6.141761,0,stoparea:219450,null,0,null,null
867777,47540250,"Diepenveen, Sallandsweg",52.294356,6.143363,0,stoparea:219950,null,0,null,null
1378593,47540400,"Diepenveen, Sallandsweg",52.293232,6.14352,0,stoparea:219950,null,0,null,null
866728,47540050,"Diepenveen, Wetermansweg",52.28445,6.149159,0,stoparea:220195,null,1,null,null
866391,47540200,"Diepenveen, Wetermansweg",52.284711,6.149076,0,stoparea:220195,null,1,null,null
2219278,41321730,"Dieren, Abelenlaan",52.066825,6.090146,0,stoparea:356187,null,0,null,CXX:41321730
2220051,41322000,"Dieren, Bernard Zweerslaan",52.048378,6.095119,0,null,null,null,null,CXX:41322000
2220672,41321970,"Dieren, Beverodelaan",52.063402,6.089903,0,null,null,null,null,CXX:41321970
416148,41320900,"Dieren, Callunaplein",52.050181,6.100177,0,stoparea:121108,null,1,null,CXX:41320900
1999308,41320950,"Dieren, Callunaplein",52.049583,6.10097,0,stoparea:121108,null,1,null,CXX:41320950
1237663,41327003,"Dieren, Callunaplein",52.049538,6.101013,0,stoparea:218814,null,1,null,null
868095,41327004,"Dieren, Callunaplein",52.050181,6.100177,0,stoparea:218814,null,1,null,null
419001,40430500,"Dieren, Cederlaan",52.06411,6.090293,0,stoparea:122122,null,1,null,CXX:40430500
364517,41321250,"Dieren, Cederlaan",52.062929,6.090829,0,stoparea:122122,null,1,null,CXX:41321250
1236960,41327011,"Dieren, Cederlaan",52.063037,6.09083,0,stoparea:220105,null,1,null,null
866445,41327012,"Dieren, Cederlaan",52.064038,6.090248,0,stoparea:220105,null,1,null,null
417425,41321150,"Dieren, Crematorium",52.059335,6.092201,0,stoparea:121855,null,1,null,CXX:41321150
417004,41321200,"Dieren, Crematorium",52.059107,6.092606,0,stoparea:121855,null,1,null,CXX:41321200
868100,41327009,"Dieren, Crematorium",52.059334,6.09223,0,stoparea:219957,null,1,null,null
866447,41327010,"Dieren, Crematorium",52.059072,6.092474,0,stoparea:219957,null,1,null,null
2220588,41321950,"Dieren, Crematorium Domeinlaan",52.058691,6.088546,0,stoparea:355820,null,0,null,CXX:41321950
648482,41320130,"Dieren, Doesburgse Dijk",52.040493,6.102953,0,stoparea:120475,null,1,null,CXX:41320130
547740,41320140,"Dieren, Doesburgse Dijk",52.040628,6.102838,0,stoparea:120475,null,1,null,CXX:41320140
2218333,41321930,"Dieren, Domeinlaan",52.061538,6.088955,0,null,null,0,null,CXX:41321930
2220373,41321660,"Dieren, E. van Beinumlaan",52.050087,6.088965,0,null,null,0,null,CXX:41321660
417721,41320500,"Dieren, Geitenbergweg",52.054989,6.094393,0,null,null,1,null,CXX:41320500
419492,41320550,"Dieren, Geitenbergweg",52.054829,6.094098,0,null,null,1,null,CXX:41320550
2219625,41321320,"Dieren, Geitenbergweg",52.055529,6.100292,0,null,null,0,null,CXX:41321320
2218361,41321330,"Dieren, Geitenbergweg",52.055412,6.100232,0,null,null,0,null,CXX:41321330
868098,41327007,"Dieren, Geitenbergweg",52.054766,6.09417,0,stoparea:219956,null,1,null,null
868099,41327008,"Dieren, Geitenbergweg",52.0549,6.094318,0,stoparea:219956,null,1,null,null
2219768,41321470,"Dieren, Gelders Hof",52.044398,6.099269,0,null,null,0,null,CXX:41321470
2219853,41321980,"Dieren, Hans Brandts Buyslaan",52.047461,6.093647,0,null,null,null,null,CXX:41321980
2220339,41321870,"Dieren, Helfrichlaan",52.051973,6.086224,0,null,null,null,null,CXX:41321870
2219701,41321300,"Dieren, Imboslaan Industrielaan",52.059301,6.100746,0,null,null,0,null,CXX:41321300
2220618,41321720,"Dieren, Imboslaan Industrielaan",52.059736,6.100096,0,null,null,0,null,CXX:41321720
2218286,41321910,"Dieren, Industrielaan",52.05624,6.103059,0,null,null,0,null,CXX:41321910
2219599,41321920,"Dieren, Industrielaan",52.055998,6.103011,0,null,null,0,null,CXX:41321920
2220046,41321410,"Dieren, Julius Rontgenlaan",52.050778,6.092168,0,stoparea:355636,null,0,null,CXX:41321410
417423,41320520,"Dieren, Langebrug",52.023457,6.119567,0,null,null,0,null,CXX:41320520
2218368,41321740,"Dieren, Larixhof",52.064741,6.094459,0,null,null,0,null,CXX:41321740
2218658,41321520,"Dieren, Lindelaan",52.051676,6.102723,0,null,null,0,null,CXX:41321520
2219846,41321530,"Dieren, Lindelaan",52.051847,6.102711,0,null,null,0,null,CXX:41321530
2218274,41321760,"Dieren, Olmenhof",52.065631,6.092927,0,null,null,0,null,CXX:41321760
417098,41320800,"Dieren, Rode Kruislaan",52.051168,6.097496,0,null,null,1,null,CXX:41320800
419480,41320850,"Dieren, Rode Kruislaan",52.051121,6.09783,0,null,null,1,null,CXX:41320850
1237664,41327005,"Dieren, Rode Kruislaan",52.05113,6.097816,0,stoparea:219959,null,1,null,null
868097,41327006,"Dieren, Rode Kruislaan",52.051123,6.097481,0,stoparea:219959,null,1,null,null
2218742,41321540,"Dieren, Spankerenseweg",52.051372,6.105474,0,stoparea:355548,null,0,null,CXX:41321540
2219938,41321550,"Dieren, Spankerenseweg",52.051864,6.105832,0,stoparea:355548,null,0,null,CXX:41321550
2219484,41321280,"Dieren, Sparrenhof",52.062923,6.096297,0,null,null,0,null,CXX:41321280
1215817,41320111,"Dieren, Station",52.044321,6.103043,0,stoparea:218813,null,0,null,null
1533265,41320112,"Dieren, Station",52.044465,6.103045,0,stoparea:218813,null,1,null,null
1547604,41320111,"Dieren, Station Dieren",52.044402,6.103044,0,stoparea:121581,null,0,null,CXX:41320111
1529956,41320112,"Dieren, Station Dieren",52.044518,6.103207,0,stoparea:121581,null,1,null,CXX:41320112
1547556,41320114,"Dieren, Station Dieren",52.04442,6.103059,0,stoparea:121581,null,1,null,CXX:41320114
417719,41321110,"Dieren, Station uitstaphalte",52.044733,6.103327,0,stoparea:121581,null,0,null,CXX:41321110
2218572,41321500,"Dieren, Tellegenlaan",52.051963,6.099827,0,null,null,0,null,CXX:41321500
2219764,41321510,"Dieren, Tellegenlaan",52.052115,6.099902,0,null,null,0,null,CXX:41321510
2218964,41321630,"Dieren, Treubstraat",52.048466,6.099931,0,null,null,0,null,CXX:41321630
2219288,41321880,"Dieren, Valeriuslaan",52.050434,6.0926,0,null,null,0,null,CXX:41321880
2220623,41321890,"Dieren, van Limburg Stirumstraat",52.054022,6.099801,0,null,null,0,null,CXX:41321890
2219505,41321900,"Dieren, van Limburg Stirumstraat",52.053724,6.099971,0,null,null,0,null,CXX:41321900
2219221,41321220,"Dieren, Vogelplantsoen",52.059134,6.095727,0,stoparea:355990,null,0,null,CXX:41321220
2219015,41321860,"Dieren, Willem de Feschlaan",52.048859,6.091322,0,null,null,0,null,CXX:41321860
2220159,41321830,"Dieren, Zilverakkerweg",52.052794,6.090203,0,null,null,null,null,CXX:41321830
1421066,73701200,"Diessen, Beekseweg",51.478105,5.170849,0,null,null,0,null,null
323299,73701600,"Diessen, Beekseweg",51.478168,5.170647,0,null,null,0,null,null
322678,73700900,"Diessen, Julianastraat",51.478689,5.180577,0,stoparea:110928,null,1,null,null
322932,73701900,"Diessen, Julianastraat",51.478618,5.181095,0,stoparea:110928,null,1,null,null
323449,73700300,"Diessen, Rijtseweg",51.475575,5.178201,0,stoparea:111111,null,0,null,null
322844,73700310,"Diessen, Rijtseweg",51.475485,5.178144,0,stoparea:111111,null,0,null,null
1420924,73790100,"Diessen, Toekomstweg",51.472869,5.210901,0,null,null,0,null,null
323097,73790110,"Diessen, Toekomstweg",51.472584,5.212816,0,null,null,0,null,null
1421044,73790300,"Diessen, V.d. Veldenweg",51.474552,5.200416,0,null,null,0,null,null
323015,73790400,"Diessen, V.d.Veldenweg",51.475131,5.197218,0,null,null,0,null,null
1420854,73790200,"Diessen, Voorteindseweg",51.472952,5.224459,0,null,null,0,null,null
323487,73701400,"Diessen, Waterstraat",51.481947,5.15891,0,null,null,0,null,null
645215,67360100,"Dieteren, Maaseikerweg",51.075802,5.840648,0,stoparea:195113,null,1,null,null
645314,67360110,"Dieteren, Maaseikerweg",51.074029,5.840959,0,stoparea:195113,null,1,null,null
1928200,16530150,"Diever, Bosweg (Centrum)",52.857324,6.319749,0,stoparea:344401,null,null,null,null
1928214,16530160,"Diever, Bosweg (Centrum)",52.857489,6.319277,0,stoparea:344401,null,null,null,null
1333330,16530040,"Diever, Dieverbrug 11",52.849351,6.332434,0,null,null,0,null,null
653316,16530050,"Diever, Dieverbrug 11",52.849637,6.331505,0,null,null,0,null,null
1333920,16530060,"Diever, Dingspilhuis",52.853505,6.321968,0,null,null,1,null,null
1331485,16530070,"Diever, Dingspilhuis",52.853854,6.321026,0,null,null,1,null,null
1332821,16531120,"Diever, Doldersummerweg",52.863805,6.303389,0,null,null,0,null,null
294577,16531130,"Diever, Doldersummerweg",52.863805,6.303344,0,null,null,0,null,null
1928070,16530250,"Diever, Hoofdstraat",52.859904,6.311637,0,stoparea:18390,null,1,null,null
2220917,16531100,"Diever, Hoofdstraat",52.859894,6.311667,0,stoparea:18390,null,1,null,null
1962785,16531100,"Diever, Hoofdstraat",52.859894,6.311667,0,stoparea:18390,null,1,null,null
1332903,16531110,"Diever, Hoofdstraat",52.859551,6.311897,0,stoparea:18390,null,1,null,null
1331418,16530020,"Dieverbrug, Busstation",52.846401,6.340728,0,stoparea:18542,null,0,A,null
2220799,16530030,"Dieverbrug, Busstation",52.846321,6.340563,0,stoparea:18542,null,0,B,null
1331121,16530030,"Dieverbrug, Busstation",52.846321,6.340563,0,stoparea:18542,null,0,B,null
1861025,16530030,"Dieverbrug, Busstation",52.846321,6.340563,0,stoparea:18542,null,0,B,null
1331063,16530210,"Dieverbrug, Busstation",52.846202,6.340812,0,stoparea:18542,null,0,C,null
1379133,43990230,"Diffelen, De Gloepe",52.524275,6.560012,0,stoparea:219124,null,0,null,null
1379350,43990240,"Diffelen, De Gloepe",52.524275,6.560012,0,stoparea:219124,null,0,null,null
1421230,22311000,"Dijken, Dijken",52.952375,5.709891,0,stoparea:201435,null,0,null,null
867290,43680030,"Dijkerhoek, De Smid",52.274508,6.353391,0,stoparea:219614,null,0,null,null
866300,43680040,"Dijkerhoek, De Smid",52.274208,6.351583,0,stoparea:219614,null,0,null,null
1237577,43680090,"Dijkerhoek, Vukking",52.280018,6.391056,0,stoparea:220245,null,0,null,null
1378848,43680100,"Dijkerhoek, Vukking",52.279896,6.389603,0,stoparea:220245,null,0,null,null
1378873,43680070,"Dijkerhoek, Wegstapel",52.277825,6.375093,0,stoparea:220246,null,0,null,null
867667,43680080,"Dijkerhoek, Wegstapel",52.277676,6.373536,0,stoparea:220246,null,0,null,null
351594,72510020,"Dinteloord, Dorus Rijkersstraat",51.631695,4.365607,0,null,null,0,null,null
351595,72510021,"Dinteloord, Dorus Rijkersstraat",51.631686,4.365607,0,null,null,0,null,null
387249,72510170,"Dinteloord, Dorus Rijkersstraat",51.632029,4.365729,0,null,null,0,null,null
387250,72510171,"Dinteloord, Dorus Rijkersstraat",51.63202,4.365729,0,null,null,0,null,null
324618,72510240,"Dinteloord, Markweg Zuid",51.645748,4.391948,0,null,null,1,null,null
1134183,72510340,"Dinteloord, Markweg Zuid",51.645893,4.392104,0,null,null,1,null,null
1727925,72410220,"Dinteloord, Noordzeedijk",51.617678,4.430021,0,stoparea:340477,null,null,null,null
1727922,72410230,"Dinteloord, Noordzeedijk",51.617866,4.429945,0,stoparea:340477,null,null,null,null
1927826,72410260,"Dinteloord, Samenwerking",51.618821,4.419254,0,stoparea:344354,null,null,null,null
1927823,72410270,"Dinteloord, Samenwerking",51.618755,4.418937,0,stoparea:344354,null,null,null,null
324356,72510040,"Dinteloord, Zuideinde",51.635418,4.369871,0,stoparea:111427,null,1,null,null
324334,72510130,"Dinteloord, Zuideinde",51.635418,4.369871,0,stoparea:111427,null,1,null,null
926,42210070,"Dinxperlo, Groene Kruis",51.866282,6.485207,0,null,null,1,null,null
1440423,42210071,"Dinxperlo, Groene Kruis",51.866057,6.485275,0,null,null,1,null,null
738,42210080,"Dinxperlo, Groene Kruis",51.866282,6.485207,0,null,null,1,null,null
1440426,42210081,"Dinxperlo, Groene Kruis",51.866057,6.485275,0,null,null,1,null,null
1440414,42210050,"Dinxperlo, Weg naar De Heurne",51.870456,6.480997,0,stoparea:3,null,1,null,null
626,42210051,"Dinxperlo, Weg naar De Heurne",51.869198,6.481968,0,stoparea:3,null,1,null,null
680,42210053,"Dinxperlo, Weg naar De Heurne",51.869198,6.481968,0,stoparea:3,null,1,null,null
233,42210060,"Dinxperlo, Weg naar De Heurne",51.870169,6.481977,0,stoparea:3,null,0,null,null
446,42210091,"Dinxperlo, Willem van Oranjeplein",51.864085,6.487578,0,stoparea:51,null,1,null,null
425,42210092,"Dinxperlo, Willem van Oranjeplein",51.864085,6.487578,0,stoparea:51,null,1,null,null
2218984,46660050,"Dinxterveen, Gasthuisdijk",52.7084,6.141874,0,null,null,0,null,CXX:46660050
2220223,46660060,"Dinxterveen, Gasthuisdijk",52.708122,6.141692,0,null,null,0,null,CXX:46660060
2218727,46660030,"Dinxterveen, Nieuwedijk",52.710218,6.144288,0,null,null,0,null,CXX:46660030
2220314,46660040,"Dinxterveen, Nieuwedijk",52.710296,6.144659,0,null,null,0,null,CXX:46660040
2218898,46660070,"Dinxterveen, Perceel 44",52.706941,6.136626,0,null,null,0,null,CXX:46660070
2219744,46660080,"Dinxterveen, Perceel 44",52.706797,6.136594,0,null,null,0,null,CXX:46660080
357270,35420060,"Dirkshorn, Begraafplaats",52.741795,4.777911,0,null,null,1,null,CXX:35420060
353697,35420090,"Dirkshorn, Begraafplaats",52.742297,4.777756,0,null,null,1,null,CXX:35420090
1657107,35427030,"Dirkshorn, Begraafplaats",52.742298,4.77783,0,null,null,1,null,CXX:35427030
357713,35420040,"Dirkshorn, Burgerweg",52.737935,4.777017,0,null,null,1,null,CXX:35420040
1420511,35420110,"Dirkshorn, Burgerweg",52.738698,4.776948,0,null,null,0,null,CXX:35420110
2220299,35420030,"Dirkshorn, Groenhartweg",52.750127,4.767798,0,null,null,0,null,CXX:35420030
2218671,35420120,"Dirkshorn, Groenhartweg",52.750172,4.767753,0,null,null,0,null,CXX:35420120
2220211,35420050,"Dirkshorn, Hornhoeve",52.750076,4.776982,0,stoparea:356060,null,0,null,CXX:35420050
2218596,35420100,"Dirkshorn, Hornhoeve",52.750013,4.776997,0,stoparea:356060,null,0,null,CXX:35420100
1542953,35420070,"Dirkshorn, Raadhuisstraat",52.75033,4.779244,0,stoparea:300607,null,1,null,CXX:35420070
1542933,35420080,"Dirkshorn, Raadhuisstraat",52.750331,4.779481,0,stoparea:300607,null,1,null,CXX:35420080
1657110,35427050,"Dirkshorn, Raadhuisstraat",52.750484,4.779435,0,null,null,1,null,CXX:35427050
504754,74370090,"Dirksland, Dorp",51.748423,4.105303,0,stoparea:159763,null,1,null,CXX:74370090
504704,74370100,"Dirksland, Dorp",51.748621,4.105283,0,stoparea:159763,null,0,null,CXX:74370100
504800,74370010,"Dirksland, Staakweg",51.751644,4.09571,0,stoparea:159810,null,0,null,CXX:74370010
504778,74370140,"Dirksland, Staakweg",51.751673,4.095912,0,stoparea:159810,null,1,null,CXX:74370140
547566,74370030,"Dirksland, Ziekenhuis",51.750539,4.09984,0,stoparea:159872,null,1,null,CXX:74370030
547224,74370120,"Dirksland, Ziekenhuis",51.750612,4.099954,0,stoparea:159872,null,1,null,CXX:74370120
8055,61500040,"Dodewaard, Betonfabriek",51.917791,5.653694,0,null,null,0,null,null
8061,61500190,"Dodewaard, Betonfabriek",51.917809,5.653708,0,null,null,0,null,null
8767,61500060,"Dodewaard, De Maten",51.91338,5.65672,0,null,null,0,null,null
8205,61500170,"Dodewaard, De Maten",51.913451,5.656822,0,null,null,0,null,null
8615,61500080,"Dodewaard, Molenpol",51.910926,5.656531,0,stoparea:1526,null,0,null,null
8691,61500150,"Dodewaard, Molenpol",51.911016,5.656662,0,stoparea:1526,null,0,null,null
8508,61500100,"Dodewaard, Pluimenburgsestraat",51.908789,5.659715,0,null,null,0,null,null
8397,61500130,"Dodewaard, Pluimenburgsestraat",51.908951,5.65944,0,null,null,0,null,null
2065693,67210180,"Doenrade, Achter het Gokken",50.971629,5.912873,0,stoparea:195795,null,0,null,null
647641,67210190,"Doenrade, Achter het Gokken",50.971611,5.912958,0,stoparea:195795,null,0,null,null
646941,67210160,"Doenrade, Kerk",50.967866,5.906225,0,stoparea:195873,null,1,null,null
1894828,67210170,"Doenrade, Kerk",50.967776,5.906195,0,stoparea:195873,null,1,null,null
679486,67210200,"Doenrade, Klein Doenrade",50.959482,5.907696,0,stoparea:201639,null,0,null,null
679444,67210210,"Doenrade, Klein Doenrade",50.958497,5.908738,0,stoparea:201639,null,0,null,null
679408,67210220,"Doenrade, Limpensweg",50.960823,5.911227,0,stoparea:201629,null,0,null,null
1657338,67210230,"Doenrade, Limpensweg",50.960409,5.911365,0,stoparea:201629,null,0,null,null
1479512,67210260,"Doenrade, Provincialeweg",50.964376,5.900777,0,stoparea:195792,null,1,null,null
647784,67210270,"Doenrade, Provincialeweg",50.964375,5.900905,0,stoparea:195792,null,1,null,null
1135344,67210280,"Doenrade, Valderensweg",50.964594,5.902202,0,stoparea:196033,null,0,null,null
647749,67210290,"Doenrade, Valderensweg",50.964629,5.902317,0,stoparea:196033,null,0,null,null
679841,67210240,"Doenrade, Zwarte Graaf",50.964965,5.90773,0,stoparea:201633,null,1,null,null
679806,67210250,"Doenrade, Zwarte Graaf",50.964801,5.908069,0,stoparea:201633,null,1,null,null
419522,41420110,"Doesburg, Beinum",52.004917,6.133362,0,stoparea:121235,null,1,null,CXX:41420110
1440327,41420110,"Doesburg, Beinum",52.005034,6.133219,0,null,null,1,null,null
973,41420120,"Doesburg, Beinum",52.005387,6.132875,0,null,null,1,null,null
418220,41420120,"Doesburg, Beinum",52.005441,6.132832,0,stoparea:121235,null,1,null,CXX:41420120
140,41330170,"Doesburg, Beumerskamp",52.003008,6.125262,0,stoparea:129,null,1,null,null
419686,41330170,"Doesburg, Beumerskamp",52.003062,6.125278,0,stoparea:122169,null,1,null,CXX:41330170
99,41420180,"Doesburg, Beumerskamp",52.002593,6.125503,0,stoparea:129,null,1,null,null
358076,41420180,"Doesburg, Beumerskamp",52.002576,6.125444,0,stoparea:122169,null,1,null,CXX:41420180
2178099,41420050,"Doesburg, Gouden Regenstraat",52.006432,6.145127,0,stoparea:352775,null,1,null,CXX:41420050
2176554,41420060,"Doesburg, Gouden Regenstraat",52.006262,6.145124,0,stoparea:352775,null,1,null,CXX:41420060
126017,41420290,"Doesburg, Haven",52.009951,6.133271,0,null,null,1,null,null
354756,41420290,"Doesburg, Haven",52.009934,6.133125,0,stoparea:122309,null,1,null,CXX:41420290
1060,41420300,"Doesburg, Haven",52.010326,6.133627,0,null,null,1,null,null
358571,41420300,"Doesburg, Haven",52.010361,6.133773,0,stoparea:122309,null,1,null,CXX:41420300
2178210,41420070,"Doesburg, Hoek Looiersweg",52.007105,6.139749,0,null,null,1,null,CXX:41420070
2177394,41420080,"Doesburg, Hoek Looiersweg",52.007117,6.139341,0,null,null,1,null,CXX:41420080
741,41420250,"Doesburg, Karel Doormansingel",52.011878,6.134148,0,stoparea:91,null,1,null,null
416096,41420250,"Doesburg, Karel Doormansingel",52.012023,6.13399,0,stoparea:121998,null,1,null,CXX:41420250
1057,41420260,"Doesburg, Karel Doormansingel",52.012023,6.133859,0,stoparea:91,null,1,null,null
417908,41420260,"Doesburg, Karel Doormansingel",52.011824,6.134133,0,stoparea:121998,null,1,null,CXX:41420260
355250,41420270,"Doesburg, Koepoortwal",52.015868,6.131447,0,stoparea:120653,null,1,null,CXX:41420270
1440351,41420270,"Doesburg, Koepoortwal",52.016165,6.131292,0,null,null,1,null,null
133,41420280,"Doesburg, Koepoortwal",52.015913,6.131375,0,null,null,1,null,null
1420416,41420280,"Doesburg, Koepoortwal",52.016138,6.131379,0,stoparea:120653,null,1,null,CXX:41420280
2177410,41420090,"Doesburg, Koppelweg",52.008583,6.13204,0,stoparea:352056,null,1,null,CXX:41420090
2176947,41420100,"Doesburg, Koppelweg",52.008309,6.132807,0,stoparea:352056,null,1,null,CXX:41420100
238185,41420210,"Doesburg, Kraakselaan",52.012526,6.146672,0,stoparea:112,null,1,null,null
416825,41420210,"Doesburg, Kraakselaan",52.012444,6.146758,0,stoparea:121003,null,1,null,CXX:41420210
238193,41420220,"Doesburg, Kraakselaan",52.012698,6.146383,0,stoparea:112,null,1,null,null
418250,41420220,"Doesburg, Kraakselaan",52.012716,6.146471,0,stoparea:121003,null,1,null,CXX:41420220
416505,41320510,"Doesburg, Langebrug",52.023855,6.119064,0,null,null,0,null,CXX:41320510
122,41420230,"Doesburg, Meipoort",52.014155,6.139314,0,null,null,1,null,null
416231,41420230,"Doesburg, Meipoort",52.014164,6.139343,0,stoparea:121111,null,1,null,CXX:41420230
436,41420240,"Doesburg, Meipoort",52.014063,6.139676,0,null,null,1,null,null
418857,41420240,"Doesburg, Meipoort",52.014027,6.139574,0,stoparea:121111,null,1,null,CXX:41420240
660,41420130,"Doesburg, Potsmaat",52.002665,6.134082,0,null,null,1,null,null
1999352,41420130,"Doesburg, Potsmaat",52.0028,6.134084,0,null,null,1,null,CXX:41420130
495,41420140,"Doesburg, Potsmaat",52.002817,6.13423,0,null,null,1,null,null
1999246,41420140,"Doesburg, Potsmaat",52.002906,6.134275,0,null,null,1,null,CXX:41420140
177,41420150,"Doesburg, Tunnel Angerlo",51.998047,6.129549,0,null,null,1,null,null
415528,41420150,"Doesburg, tunnel Angerlo",51.997985,6.129388,0,stoparea:120935,null,1,null,CXX:41420150
10,41420160,"Doesburg, Tunnel Angerlo",51.997992,6.129636,0,null,null,1,null,null
417596,41420160,"Doesburg, tunnel Angerlo",51.997929,6.129591,0,stoparea:120935,null,1,null,CXX:41420160
1524275,41723090,"Doetinchem, 't Anker",51.975442,6.291096,0,null,null,0,null,null
326999,41720500,"Doetinchem, Alfred Mozerplein",51.956008,6.262756,0,null,null,0,null,null
785,41720340,"Doetinchem, Bastinglaan",51.961489,6.261816,0,null,null,1,null,null
186,41723630,"Doetinchem, Bedrijventerrein",51.947921,6.284941,0,null,null,1,null,null
1532230,41723640,"Doetinchem, Bedrijventerrein",51.947463,6.283739,0,null,null,1,null,null
531,41720360,"Doetinchem, Boekweitdreef",51.965669,6.251944,0,null,null,1,null,null
1524249,41723170,"Doetinchem, Bunderhorst",51.976514,6.296634,0,null,null,0,null,null
1927813,41720430,"Doetinchem, Burg. Kehrerstraat",51.967785,6.311751,0,stoparea:83,null,0,null,null
498,41720440,"Doetinchem, Burg. Kehrerstraat",51.967945,6.311973,0,stoparea:83,null,1,null,null
701,41720230,"Doetinchem, Centrum",51.966378,6.290389,0,stoparea:63,null,1,null,null
418137,41720230,"Doetinchem, Centrum",51.966369,6.290447,0,stoparea:120744,null,1,null,CXX:41720230
1532249,41720231,"Doetinchem, Centrum",51.966378,6.290389,0,stoparea:63,null,1,null,null
655,41720240,"Doetinchem, Centrum",51.96594,6.29121,0,stoparea:63,null,1,null,null
415640,41720240,"Doetinchem, Centrum",51.965877,6.291325,0,stoparea:120744,null,1,null,CXX:41720240
494,41720110,"Doetinchem, Churchillstraat",51.975848,6.311743,0,null,null,1,null,null
62,41723560,"Doetinchem, De Bongerd",51.959617,6.254868,0,null,null,1,null,null
326971,41720600,"Doetinchem, De Hoop",51.95857,6.282986,0,stoparea:111533,null,0,null,null
416711,41620010,"Doetinchem, Den Ooiman",51.975337,6.270673,0,null,null,1,null,CXX:41620010
1440354,41620010,"Doetinchem, Den Ooiman",51.975282,6.270759,0,stoparea:280658,null,1,null,null
1420731,41721160,"Doetinchem, Den Ooiman",51.974748,6.271346,0,null,null,1,null,CXX:41721160
1440381,41721160,"Doetinchem, Den Ooiman",51.974775,6.271302,0,stoparea:280658,null,1,null,null
866118,41720410,"Doetinchem, Eduard Schilderinkstraat",51.971259,6.314631,0,null,null,0,null,null
847,41720420,"Doetinchem, Eduard Schilderinkstraat",51.971973,6.315345,0,null,null,1,null,null
1927809,41721110,"Doetinchem, Gemeentehuis",51.962634,6.292176,0,stoparea:106,null,1,null,null
1999169,41721110,"Doetinchem, Gemeentehuis",51.962897,6.29192,0,stoparea:124042,null,1,null,CXX:41721110
364616,41721120,"Doetinchem, Gemeentehuis",51.962891,6.291541,0,stoparea:124042,null,1,null,CXX:41721120
1927801,41721120,"Doetinchem, Gemeentehuis",51.962492,6.291926,0,stoparea:106,null,1,null,null
1355729,41720470,"Doetinchem, Graafschap College",51.966041,6.297978,0,stoparea:30,null,1,null,null
957,41720480,"Doetinchem, Graafschap College",51.96606,6.297891,0,stoparea:30,null,1,null,null
326996,41720300,"Doetinchem, Gruitpoort",51.966938,6.286544,0,null,null,0,null,null
326997,41720290,"Doetinchem, Het Weerdje",51.961524,6.282216,0,stoparea:111529,null,0,null,null
1480317,41720490,"Doetinchem, Hof van Oxford",51.958207,6.260719,0,null,null,0,null,null
326958,41720860,"Doetinchem, Jindo",51.962823,6.309539,0,null,null,0,null,null
282,41720070,"Doetinchem, Karel Doormanstraat",51.975006,6.318202,0,stoparea:76,null,1,null,null
154,41723580,"Doetinchem, Kersenbloesem",51.960696,6.25115,0,null,null,1,null,null
1355706,41720450,"Doetinchem, Klompenfabriek",51.966563,6.305949,0,stoparea:164,null,1,null,null
14,41720460,"Doetinchem, Klompenfabriek",51.966564,6.305876,0,stoparea:164,null,0,null,null
7,41723600,"Doetinchem, Kruidenlaan",51.962944,6.249694,0,null,null,1,null,null
1355739,41723110,"Doetinchem, Kruisberg",51.981656,6.289561,0,stoparea:146712,null,1,null,null
1355723,41723120,"Doetinchem, Kruisberg",51.981648,6.289459,0,stoparea:146712,null,1,null,null
144,41723030,"Doetinchem, Loolaan",51.972776,6.28717,0,null,null,0,null,null
